year,month,fk_item,total_sell,total_cost,monthly_margin
2024,3,cbdb7b53ac727d993feafcdb7768988d,12.878612,6.27,0.5131
2024,3,cc15b8503f78c84ef50f1da9ed8ff5e0,11.79135,6.5,0.4487
2024,3,cc36b3b7f79ebf725f4b56696e71b51e,431.319684,195.442,0.5469
2024,3,cc52c6376f84d5eb69adacedcf886a1c,13.563,9.0805,0.3305
2024,3,cc6b0c486bf0eda699d594d1c4e0680a,96.731852,35.88,0.6291
2024,3,cc95ec4417788c9e604f2c06def3c549,4.92,3.66,0.2561
2024,3,cce8ad0e7c916be657ebee131eb268db,6.279525,4.973,0.2081
2024,3,cd1d3f190ec3b78bf069dca4b2c5edd6,14.417818,11.92,0.1732
2024,3,cd3a1381f67827a86eea4314f3471cb0,2.92,2.2255,0.2378
2024,3,cd42122eea8171146d06d6001f53aa6b,181.089225,102.0943,0.4362
2024,3,cd6a6c0b9c7cb44abfb0d0d51e27618e,2.555161,1.65,0.3542
2024,3,cdb899e58502bfcd6443e6e9010ef426,4.29,3.3151,0.2272
2024,3,cdbd1070e2f380a3bb42d74f4739aff3,1.715,1.1,0.3586
2024,3,ce4da9f57e469d3bf3fbd225cb11d3ff,9.01575,7.05,0.218
2024,3,ce6f4a268fc56f3aebefb13923785664,6.46,3.55,0.4505
2024,3,ce74e4f4bd228363c7bd0bec1ccb1089,5.075575,3.96,0.2198
2024,3,ce76de63ebe00072e4fad3202a23c8c1,1.555125,1.06,0.3184
2024,3,ce7d1980a3ea056bf23098ad770da3a3,7.657475,2.42,0.684
2024,3,ce9c4388c4c5fcbffc9bffe59b84e78f,34.24413,10.35,0.6978
2024,3,ceff10bbac92897e18113349bea57600,1.62,0.97,0.4012
2024,3,cf1287197a28a01c19c68fac7481b0eb,13.75985,8.66,0.3706
2024,3,cf4db81d8ba5f31830112fe180dbc99a,50.627114,13.3,0.7373
2024,3,cf81513517cf1b4adc159cae7c9e4713,34.982868,10.36,0.7039
2024,3,cf8d6dc86ccb10f96740dd81a71b0211,15.164901,5.34,0.6479
2024,3,cf94efc1061a90b4647d14fba95b931d,106.000488,74,0.3019
2024,3,cfcb24f21431a642f96509e8c2df80eb,23.60235,13.11,0.4445
2024,3,d021fba063334caccf99fef6fc5aa262,25.445707,12.14,0.5229
2024,3,d0346b9fa4cf03378c8da306b7b2711d,17.7598,8.62,0.5146
2024,3,d06e9a5bbdbe9609f981e9b0a5a02fb9,831.579165,314.5786,0.6217
2024,3,d08fbd54b2a804af6be59356e17d4c2c,216.331772,141.3,0.3468
2024,3,d0b549194bc23cc31a3295acf6536be2,32.251092,12.3,0.6186
2024,3,d0d0f25babfc2e2fce84178ccefd4df2,160.019794,73.95,0.5379
2024,3,d0d1acc282c3cc340317a745f0f7db27,31.772208,18.37,0.4218
2024,3,d0dfd1f5d9ff9963d142266fef7196af,316.258644,139.861,0.5578
2024,3,d0fa04365ac77af8399ce9ec5f41103c,309.938638,207.35,0.331
2024,3,d103a73e233f137f76a56eec419b44b3,80.449625,50.16,0.3765
2024,3,d10a1cd1f74a809f6becc9ae46ce0b3d,33.4252,17.22,0.4848
2024,3,d119fd6a82dbc59f2702f8fb6a3e0e78,16.476375,8.0072,0.514
2024,3,d14467ea33d7c024da40e495447ff5d2,26.948825,12.54,0.5347
2024,3,d14dd5f0f25c49ff9ff64d897d080f4f,119.928364,36.3784,0.6967
2024,3,d1805029d05088f03f7ee1bf7fbaf632,207.030366,128.7,0.3784
2024,3,d1ac666d48dad79d02c1039ba516b7e7,11.34229,7.1,0.374
2024,3,d1e861a568636d9cae0233bc9db7611c,20.877833,13.2,0.3678
2024,3,d1fdce7163d46830f1250933e219285a,4.507875,3.35,0.2569
2024,3,d20eb7835b6fab36c3df4b4eaefad87c,14.756679,7.17,0.5141
2024,3,d20ed276f2e100a8e91806e99fd36c30,11.450671,9.26,0.1913
2024,3,d2547e86cef0be3bfda2905d5088c2b9,87.542158,33.66,0.6155
2024,3,d25a7190bb25e59ef94a183506178e71,16.700202,7.22,0.5677
2024,3,d25fa2e4c0b712d74395ff34849f64e0,12.332675,11.2,0.0918
2024,3,d288aeaf962c2e9fe0ffc12f28e15b04,26.248304,16.1998,0.3828
2024,3,d2d855f303bc3bda7dd6623b1090e0b7,30.84081,27.2,0.1181
2024,3,d2f185e94ea30b3bd69342012661f01f,49.098125,40.44,0.1763
2024,3,d31299d9e0b41cbe92f307a290979377,29.41184,20.4,0.3064
2024,3,d31ee40ffe087d4fe13ab37e767dd8d9,33.29,12.93,0.6116
2024,3,d33d9daff38afe3ea5a5cf1f450c146c,4.131375,3.1713,0.2324
2024,3,d3b39f22f59ff61184325a390494ef74,265.668046,100.09,0.6233
2024,3,d40da1dab740c3d84bf5fc53afefdbcd,384.481624,179.55,0.533
2024,3,d4233f7e3a248d55a7dc4ae8b4aa3332,6.673225,3.8,0.4306
2024,3,d43dc9974b278319f98da777b9fd509e,7.854325,2.4975,0.682
2024,3,d49495025211db6d920730c290446e07,55.792527,29.82,0.4655
2024,3,d4d34c648e6168b1713c239f8cae7c30,65.50964,39.56,0.3961
2024,3,d4e08b7d819125a3739472ce76a9f3f4,50.922782,32.5095,0.3616
2024,3,d50dd65bfa79191ed28bd24ecf9fc946,25.834073,11.34,0.561
2024,3,d562cb27d593d93e3d9438e27134198d,11.84816,5.92,0.5003
2024,3,d56dbd4b2930e9b362ca7e75e9e3cdf1,2.46,1.0736,0.5636
2024,3,d57b4708fb74df5a9761c254610d2637,128.358882,80.54,0.3725
2024,3,d57f3b556475daaed9ab454b204241ca,12.308595,8.04,0.3468
2024,3,d5acca79dbbc16e05bf268bf2ee710ac,40.033552,25.76,0.3565
2024,3,d5adee8ec4b64d6e07c74a2f9c94359a,14.731479,7.13,0.516
2024,3,d5cfac90fb975e45d8ee8f9df2b73a91,9.96,5.5,0.4478
2024,3,d5d53af7ddf21c34f799d9982fdca476,44.83048,15.48,0.6547
2024,3,d5ef0613ea091bfecf3dd1426c9daf7e,3.87499,1.58,0.5923
2024,3,d616d1f4ce4b714832f48a3a5e64a728,22.775675,18.07,0.2066
2024,3,d63d402d046b47509fa1e30356d95c41,26.32315,18.54,0.2957
2024,3,d66d92f13bd209bb5750ec8e211f517c,6.98281,5.32,0.2381
2024,3,d67044525f7441bc88710ae60773c623,1.83359,0.58,0.6837
2024,3,d6ea18c4a75c9802680331bb7f3b4bdb,28.326775,22.52,0.205
2024,3,d6ed4f5edfe267e496ef351e3a27eec3,7.854325,2.4491,0.6882
2024,3,d73ab76a8e38b90ba456f626a8b425d4,52.797548,29.85,0.4346
2024,3,d7618e566e13f93f7bf5e667ea55d92a,4.92,3.27,0.3354
2024,3,d7a00ea9bd12cad3f5a9fdb0dd163dd0,9.96,6.2623,0.3713
2024,3,d7d6bab9d813a326a3330f63e3cb5d17,5.990333,3.39,0.4341
2024,3,d7e4921f99187490941cb8a6b63c791f,4.12,1.92,0.534
2024,3,d83f070c5661d69033188f4f378cf71a,3.531136,2,0.4336
2024,3,d87f487fb91891b59b9e11935f79de2f,138.47235,81.732,0.4098
2024,3,d89d4782fdb81ab75bf71fb7a000a1e0,8.838575,6.938,0.215
2024,3,d927dc419425f85fb7d621746a0880d7,55.386,28.28,0.4894
2024,3,d92ae4a034767b3578089478dd57daf6,4.901575,3.4376,0.2987
2024,3,d946c9d1f745d7f9a910003bb1b561ed,64.195438,50.14,0.2189
2024,3,d96a7a0e22b29f2c1931b2f54324398b,5.42,1.0608,0.8043
2024,3,d9bf194094f1750827a43e9178ad4841,90.018425,72.63,0.1932
2024,3,d9c965c9b493d64ffc17a580b12f3748,26.778425,16.3598,0.3891
2024,3,da30e63283b868ccd5abdedacdc6cffc,330.477855,135.09,0.5912
2024,3,da48d70631c07a4f1331c892bc6bd49a,12.5,8.2352,0.3412
2024,3,da4d9d4e1d468c3a46c08132d1669199,276.231925,231.4245,0.1622
2024,3,da5f6c3f626dc90b5925c165b81f73cb,5.295275,1.5,0.7167
2024,3,da7a62399cbb2349e520c87eea0a44f2,23.76,10.32,0.5657
2024,3,da7ebe662c1bff47eab0edd64e2cd7a7,14.004725,4.24,0.6972
2024,3,dad0001a5d62f26deada6744169bbe38,12.18505,3.59,0.7054
2024,3,db08ac66794cf1c90f276ac0c1c516eb,52.9429,14.4312,0.7274
2024,3,db0f07fa7253fd177cc8fd1e79378276,34.900666,14.5973,0.5817
2024,3,db14c29f7f9311b5a11f641e2e3dd0aa,17.92194,11.11,0.3801
2024,3,db35098a9ec168603246f7113e47b8c8,18.24,6.98,0.6173
2024,3,db43e47a135614e13108ff52d0244d7c,147.256708,98.4036,0.3318
2024,3,db44556634ab601861f73120aa47ba8b,37.26,20.699,0.4445
2024,3,db59414c806b0ddd26ff1dc396bfe779,125.4825,99.95,0.2035
2024,3,db89bd9085491bdda392d03b48eab834,10.54492,7.9751,0.2437
2024,3,dba0ed6ba5d58248f10ad5a3831095f2,15.42,11.6399,0.2451
2024,3,dbbb44ccd8f63ec8a1bef1db6e528348,131.32375,59.8,0.5446
2024,3,dc3710567650e9d59a621c71e4483778,693.772775,451.6967,0.3489
2024,3,dc81911b34295a6526fef073a3a68db3,23.75995,12.21,0.4861
2024,3,dc9d09c0b959295cfaa8c16794fa2c5b,92.737475,35.9545,0.6123
2024,3,dca1cda1a73e873fdb5c86f16a9d4d10,15.79,13.88,0.121
2024,3,dcbaaaafe6aac67dd8084d3d0b7d9dc8,18.245625,8.8,0.5177
2024,3,dcf440a75561dd5d685bcf5e46612293,6.26,3.27,0.4776
2024,3,dcf78de484a697da5485f383e537c158,1.5,0.94,0.3733
2024,3,dd0203d0619ffe4be7f5d2e872fb1731,129.754128,45.9664,0.6457
2024,3,dd13e8fb60b256567bead0f4228abb32,3,1.56,0.48
2024,3,dd6e9732c6308d483e5c68bbda926355,8.714552,8.37,0.0395
2024,3,ddb45d0ce859ddffb286ffefe9a3c1e4,46.63385,17.58,0.623
2024,3,ddc8601a2eaeaf314f66b6ddecf83651,20.89415,14.5498,0.3036
2024,3,ddf0d50395d43331248745aca49b8236,60.641452,124.67,-1.0559
2024,3,de2d0a82134ec1feb5370109bf731924,2.92,1.5,0.4863
2024,3,de3150bb9c43d9e22cf7013712035d89,46.898172,34.11,0.2727
2024,3,de57de314fc46c2479bc78db0fd87e39,86.668797,50.73,0.4147
2024,3,de69a1f3822c2307197c10e0cd5d2a7f,140.779454,65.25,0.5365
2024,3,de75772cafc9f8d0952e26629854f956,29.96,18.48,0.3832
2024,3,deb5c1212ca85ac0f28ab5be06efeb0b,3.156775,1.85,0.414
2024,3,dec21b58803bd01891fd2e90e9e6e9a7,10.79,1.82,0.8313
2024,3,dedd2aed5cde5ccf3d238d3a14e5b35c,250.502164,175.847,0.298
2024,3,df06a56c6db7d7225c8abba0badbb529,177.435953,53.46,0.6987
2024,3,df18a8721ae4a7770007027426273eee,1.689472,0.68,0.5975
2024,3,df4d25b152e2c813fb6661d238683f11,378.85669856,156.96,0.5857
2024,3,df5416b1314b23854d053379d191b2d8,70.39532,56.68,0.1948
2024,3,df54e1a61ff099d2c3ab71bab5d8de55,35.79,25.8272,0.2784
2024,3,df88b332d0330e7c5c02ddf43612cf2b,50.81375,100.5,-0.9778
2024,3,df89950e649921e3046f359c3f13ef70,4.38242,2.6106,0.4043
2024,3,df8df7d8f4a3719bc62d28f0e81ba813,37.526705,20.7,0.4484
2024,3,dfa69c934022de105b5241d9150a2fc7,34.922134,25.34,0.2744
2024,3,dfb3bb5819f9bc3aad5085e84bbf5d43,8.29,3.8258,0.5385
2024,3,dfbedf507f981e31483316ecf9ceafd3,32.428672,22.7335,0.299
2024,3,dfbf42999a2fc50222c0711898331b01,5.788825,4.62,0.2019
2024,3,dfc5acac6b139ddace810488f91bf11a,74.441875,36.6,0.5083
2024,3,dfdbd7d39a5eeb733858bcd4ac1d5dcb,34.034052,24.4,0.2831
2024,3,dfe280e0bcb2fee09acee6201502a6b1,17.1063,5.44,0.682
2024,3,dff629f72d77c28ddf8f8b72705f77e3,45.45811,20.4958,0.5491
2024,3,e031cea847a4abd1ac1d5d04146b0cc4,8.640625,6.071,0.2974
2024,3,e054c46beb9d22bd70cfac06c1a1f03b,84.113746,37.7,0.5518
2024,3,e07044135661b659027933f761e1ac17,29.12,11.98,0.5886
2024,3,e07986c9cfaf045e2cc43be0aac6b5a8,12.016396,4.65,0.613
2024,3,e07bc653df2005a9cbcc39fddb4296a0,59.87,24.3,0.5941
2024,3,e0fb01c960ebbd6f1361dfbb4a4e9b87,19.66535,8.5711,0.5642
2024,3,e11cfc771f09941e4064b7ff629b93f1,3.874779,2.78,0.2825
2024,3,e11eac42b0836f88549138395b389435,72.549024,24.258,0.6656
2024,3,e13ce745f4a9f7c39a59b1bc7bd80f2b,8.29,6.1,0.2642
2024,3,e14e7ff0303e1fd4b64ca90e8ff7602b,180.050211,47.73,0.7349
2024,3,e153289206156eb2f9091b34e24b3b63,7.000592,4.5742,0.3466
2024,3,e1826056ddaea9b4a438a8f457faa7a1,9.180625,4.75,0.4826
2024,3,e18b6c4581deb01efc8a6b5cf2a907e9,4.902345,2.71,0.4472
2024,3,e19e16060a0044a17151dc988e1deca4,23.668237,8.84,0.6265
2024,3,e1abc766ba1d77b8612ac216203cec5d,6.476375,3.64,0.438
2024,3,e1c80bb5797d61ab70dc98db6bdf9990,270.722355,90.22,0.6667
2024,3,e1f819a3435bf95dfd2a8e5dd1c4be1a,7.408417,3.6071,0.5131
2024,3,e206ba172e384968d79381b2c7f95eb0,32.335741,17.36,0.4631
2024,3,e2195be83e19c972f7242271955117bf,5.68,4.022,0.2919
2024,3,e2498e416f10059da7d5856694d986a1,8.877325,2.26,0.7454
2024,3,e24dc6781baa8156080da4e41aaa8e0b,4.560736,1.02,0.7764
2024,3,e267a55dabb5ab43a28a4fdab06df53a,214.152358,27.06,0.8736
2024,3,e2af69a7b7a03c3cd70210ed24b8ccf0,31.476375,15.34,0.5127
2024,3,e2b663c3b93560257c591979a8186486,72.566041,37.92,0.4774
2024,3,e2bbf5c277428b39a5b90a277d951f21,115.230286,90,0.219
2024,3,e2cac85f2c3ab2da4ce7a2e121c00162,3.29,2.52,0.234
2024,3,e321d30010c2feb33dcf2c7821b73343,9.777316,3.68,0.6236
2024,3,e32547104e8a94b3d74d60f6806a92c5,17.814832,15.01,0.1574
2024,3,e33337b64414aef62de3f2f8f01f7ea7,86.080682,49.76,0.4219
2024,3,e3367f3230cdbc485c3eb515a9baef16,16.58,5.9068,0.6437
2024,3,e37719b934994db414af8ce59009ae4b,8.29,3.37,0.5935
2024,3,e378b9409734eb94ec4d70f4a53afdcd,146.523918,53.6,0.6342
2024,3,e38131eab26925008e434bbdfa29ca99,38.949775,27.113,0.3039
2024,3,e38146ab0fc5408269e85f1e24ea557c,19.66535,8.37,0.5744
2024,3,e393c293bc364a4cd6a69f393a4b5dc2,3.175125,2.46,0.2252
2024,3,e3a103c3e3ece9ba768b2525ddb5d83c,11.954432,8.1123,0.3214
2024,3,e4316b915fdfc45dbd04c2cb33c6acdc,482.015202,184.8,0.6166
2024,3,e43e007c5df15147e7ffc47c09ec48f9,20.79,4.66,0.7759
2024,3,e445bed997c855be14080333fbfb5af9,188.254051,88.32,0.5308
2024,3,e465f060aa58ddabb9b729ab6e46ee96,1.17,0.85,0.2735
2024,3,e46ca9c3b978524ed81bf9dfb370f229,36.9685,30.44,0.1766
2024,3,e47b2b18ae7a690d5320b7370ed5d217,11.603125,6.6083,0.4305
2024,3,e4968f4c3399e07216a4285d6f947c8c,26.62,16.93,0.364
2024,3,e49a51b9dda714d50d9e2ec9274ce839,50.97375,35.861,0.2965
2024,3,e4a522889bd280fb4bbabc2581c7dd0c,4.62,1.87,0.5952
2024,3,e4aef1a2e0533129e7740d676050bec9,2.46,1.7205,0.3006
2024,3,e4b72756ac01f35a1e9ccf9a9d94d7ca,15.79,7.83,0.5041
2024,3,e4d34f466ce5b887236acbea6b981ca3,21.437,11.663,0.4559
2024,3,e4e403dfc408b0f8c7a7242db0c33570,16.29064,13.28,0.1848
2024,3,e4ff81d58a13b1aebc23b0be968ca1d2,1.25,0.82,0.344
2024,3,e551d055f88fb2c61764eab7d780f400,2.98125,1.88,0.3694
2024,3,e5770ace2026dbab27f780b96c3dee55,3.962821,0.75,0.8107
2024,3,e59137552ce14c86ea0ebe40d1f084d7,206.774304,146.64,0.2908
2024,3,e5c4a24e2c698370f838d0175d5af84d,11.603125,6.6429,0.4275
2024,3,e5ce7def923bace59d88b8bcb342913f,15.284027,8.5788,0.4387
2024,3,e5f0bd91b40cbe45eaa2f4e57e54e1b2,19.54,10.3,0.4729
2024,3,e6227a5e26e1c94771edf411cff60e1c,31.044024,25.1,0.1915
2024,3,e6353b61e3af4fbf252a28184e5f90e4,339.304175,151.04,0.5549
2024,3,e67a1036aebd2dfb2b9e26f55f3172c0,23.09813,18.1335,0.2149
2024,3,e69094979b6ae11de9de9e5c55e8f535,9.96,3.9848,0.5999
2024,3,e699a925834702df96524c96b113585c,17.356443,9.5,0.4527
2024,3,e6a5914a09a6985be24c61b7deda5cf7,102.287623,25.92,0.7466
2024,3,e6c98a78d503151cd054647665cd7ca3,40.997015,9.32,0.7727
2024,3,e72d6660d518242a8c376fcaae2dcba2,66.318114,25.8,0.611
2024,3,e73ca6acf34fd2013b7f5462fef44228,33.090922,14.4245,0.5641
2024,3,e7659a1ebe39680a0bf1f39ae9f2d97d,1.5,1.0039,0.3307
2024,3,e76e2d9c82b3a95f3745e12bf2162f84,54.119979,24.12,0.5543
2024,3,e77f06bc4ea9ea04d3ad4458476eb7eb,74.085851,53.6,0.2765
2024,3,e77feee0a7b62714bf16ef79eb116af2,184.1955,107.3,0.4175
2024,3,e7a4e2db13ec16fa7a7af78e5163ecff,20.04,13.79,0.3119
2024,3,e7b9e58c884420ccb0dc49b3ceb8fb4d,4.12,2.18,0.4709
2024,3,e7c8187d5a0e4d3427fd1b9d49586076,12.97245,4.3707,0.6631
2024,3,e7ddd309c7685dbd2cdb2e2368f70b80,29.12,9.28,0.6813
2024,3,e7e4edfa01a8eaad8b588f435fefbcb5,14.916844,5.73,0.6159
2024,3,e809c86f82e570a40f35e5c08d286967,8.149284,1.68,0.7938
2024,3,e818934bd1887258ba1f0ef6e8f60fcd,16.954094,11.36,0.33
2024,3,e818d91276e385c2aedf4462e1c10cbd,18.32872,11.8835,0.3516
2024,3,e83720b557338e44c1b36e668f3f854c,14.58,11.97,0.179
2024,3,e83b1819a19d6bd4a8df03730437a0f2,16.178295,7.32,0.5475
2024,3,e8482b3b2d8839ebfde25f5b3d5338dd,13.29,9.33,0.298
2024,3,e868edf11a46e8c4029458d747c912d2,767.513587,385,0.4984
2024,3,e8a0b364e5919551c03240428e348f14,62.487414,51.5925,0.1744
2024,3,e8ce26cf32ca29b499d6bd3dd458566c,19.801616,9.41,0.5248
2024,3,e90ec609d224dafae6861f0b5b245ce3,7.063056,5.5648,0.2121
2024,3,e9384bf3442305f9cb47bb294d1a0123,4.2075,2.35,0.4415
2024,3,e9421eb5f4e8533364164a1f193148e9,10.65848,8.1713,0.2334
2024,3,e95f410c7880dc0ff00dc579056b4d9c,2.5,2.04,0.184
2024,3,e96a37a82dac4ea17393885f65dc81d9,46.452115,13.88,0.7012
2024,3,e97dd93f6082305b4e4b7a5a1ae9a8a4,16.241139,9.12,0.4385
2024,3,e9b6d076522b28ffd1fc307781c18750,18.86836,16.52,0.1245
2024,3,e9d7cd6118b8888accf0e962783809a1,20.85277,30.3,-0.453
2024,3,e9f36b16b61253e1e7dbc1db761b9cd4,23.4055,9.11,0.6108
2024,3,ea029fe5029423e2d2e714f132c4ec66,29.278729,14.24,0.5136
2024,3,ea1ab52388499ecff7b40e60b51d653a,40.989996,26.7104,0.3484
2024,3,eac0e124ab0e24bdbfff4b561e1ad575,172.241224,101.53,0.4105
2024,3,eae0af450052d92f76e4b5f35f55c79e,11.58,5.6674,0.5106
2024,3,eae740a3127a0e348d5ec8d3bcee3cf4,3.84414,0.73,0.8101
2024,3,eb2e19da2bb6b8b6213ab9679216dae6,7.389756,3.143,0.5747
2024,3,eb6262fc586f70153ffb0a933e4c07a0,24.8419,15.3,0.3841
2024,3,eb6dbba0c36f814f8d0914f3f95f17ce,22.442795,10.4908,0.5326
2024,3,eb7a4e165940301f0c7f7524624eeb09,17.8937,10.64,0.4054
2024,3,eb8876e6b8df8b71ae4649682f7becda,160.632712,72.15,0.5508
2024,3,eba18dc89e2754a7c83e58214a4812f5,35.413375,18.6364,0.4737
2024,3,ebd06f925898b8b986c743a081e2b483,26.298124,15.09,0.4262
2024,3,ec22cc37c1854d79446cfd283c4f4f81,12.763153,9.64,0.2447
2024,3,ec2c19aebb79916ed2f8bdebdad93547,8.78164,3.8448,0.5622
2024,3,ec39b2a5abe5fcc89feaccded9f724dc,316.253478,155.25,0.5091
2024,3,ecb2e8f3ac77b49ee8625407896b0831,9.232275,4.1322,0.5524
2024,3,ecb79ac4b6e2db3c6abe34fa9c9f5690,12.92,6.0126,0.5346
2024,3,ecd189ff0349067d891bb14b8fac2314,22.663384,14.22,0.3726
2024,3,ecea0e422915a17d20a98f06c30d9ce8,21.62,15.01,0.3057
2024,3,ed3eab97f3e79f33de1ca42b89709525,15.295275,7.08,0.5371
2024,3,ed409cb2c373f02f1ed0f07eb58815d8,30.1207,15.7,0.4788
2024,3,ed518bc09701d60269fbaeee351a1f45,9.43418,2.96,0.6862
2024,3,ed6c8b9ae9486112ceab32598917f9ec,15.043551,4.06,0.7301
2024,3,ed9c3d57a926224ea5b43a9a2045efe9,47.70879,22.68,0.5246
2024,3,edb44468bc9cab4d45220d52adff6262,24.12,12.9825,0.4618
2024,3,edd5e5ef4571a0ba4dfdd6d02a0fee4d,14.960816,4.2407,0.7165
2024,3,eded62c4917e0a8b61a4f4b3ee32211c,59.462676,30.4,0.4888
2024,3,ee10cffec1ffb6dd7545ea2e018df96e,75.11333,34.02,0.5471
2024,3,ee29e735b8c3d2d4af0a3d0741d43b38,25.5972,18.24,0.2874
2024,3,ee548be2ed24cebb1c75a8a4a2ecebaf,11.671677,4.28,0.6333
2024,3,ee6f3591b2593031b88747e81be2b4fc,133.84216,48.56,0.6372
2024,3,ee825e46be9e787a69d78d7f5ed2f569,1.62,0.97,0.4012
2024,3,ee84529401439bc007947d878e2f420e,18.517373,12.4,0.3304
2024,3,eed94d45ac1355415c7653bf39d5ea21,34.198841,10.08,0.7053
2024,3,ef27745fd23eea73f4a856739698d280,13.9567,8.46,0.3938
2024,3,ef51ff6fcf7b2301280b542f843458a0,16.62,10.4697,0.3701
2024,3,ef58fd2f691dcbad97f2b165aece3bff,10.40632,8.6076,0.1728
2024,3,ef74ed5ce963290890617bddaa76f8ae,12.278224,5.07,0.5871
2024,3,efa68a70e4cb6ce14fce51ed4923f3fc,7.7953,5.8476,0.2499
2024,3,efab4765e4bf928649aa7bfca4c445f3,46.590221,35.88,0.2299
2024,3,efb1eb4f5d3e5da746429143df823682,20.47122,14.45,0.2941
2024,3,efb2ad9303623a15848a625e7eae73b5,24.1652,10.24,0.5763
2024,3,efd5ea028a7dcb8435dab6bc2f00dacb,4.86403,3.35,0.3113
2024,3,f01a93f83029f6ad723d45acf223ba57,3.75,2.8599,0.2374
2024,3,f030db66e6e724af99ec97793be11e9c,4.16086,2.4,0.4232
2024,3,f0513a5cf8f543baa64856ad69b00fc8,182.76,132.7499,0.2736
2024,3,f0c22a290bca3fecb3ee5e7758f46d38,14.611168,7.2,0.5072
2024,3,f0e964c7bd210185d75e5333811f14ac,168.557805,117.3564,0.3038
2024,3,f0f4faf2ea8a1928d88192dc58bed339,2,24.84,-11.42
2024,3,f111e11af20ff9b77935142bad38d50b,234.668387,151.5636,0.3541
2024,3,f13796da92a6b08fe1f6183b5160f19f,44.768548,27.5,0.3857
2024,3,f146b5c50e0e18da3adb41068093558a,5.4331,4.2,0.227
2024,3,f16416202dded2bdfac4bcd24ca93244,2.46,1.7982,0.269
2024,3,f1754f2953b230390ce51221af6ab370,1.715,1.1,0.3586
2024,3,f1763f8c3430dad816f58f077f4c6595,49.008305,24.8,0.494
2024,3,f18f4f4defd988e3d598aea1afa8ff53,8.662455,6.8532,0.2089
2024,3,f1a67560fbb1f3fe7344045103fb820d,17.967312,11.82,0.3421
2024,3,f1b1824bf7fa3533f32e97ae1e2f8fd6,13.398727,8.5119,0.3647
2024,3,f1b879df245375c82a50ed3872766af1,16.37228,5.96,0.636
2024,3,f1df98d03c8fa9e53d3c2b6399c82feb,60.955772,31.68,0.4803
2024,3,f1e34549d92d71dcfc0ab8b063eea273,32.707938,13.96,0.5732
2024,3,f1e9db855bc07cd034c20a08cf354b8a,23.29,16.97,0.2714
2024,3,f2222662ec4b4abec62bbea4fdf5fad0,1.673725,1.1259,0.3273
2024,3,f228ed89c6ae83f22aaaae3f4ec6ffc3,13.366405,6.2,0.5362
2024,3,f2572d8a6afbc897b078e046e8d84690,21.437,11.97,0.4416
2024,3,f275fc5bc27bd48d6e253ea222d550da,32.5983,18.7509,0.4248
2024,3,f28a721c2cbd573251928a85ded48488,10.74005,5.6936,0.4699
2024,3,f2be7082f8c434cb634aa45469c90d85,43.097241,17.68,0.5898
2024,3,f3423026acd334b03c3459fef210c37d,83.806702,39.76,0.5256
2024,3,f349245de5f7ca2c44cc98dc114bff6b,191.7292392,79.65,0.5846
2024,3,f36560bcaecf8374f568520e3a4ac808,8.29,6.98,0.158
2024,3,f39823d2bd589a5c89f2697d5f935dd7,9.96,6.21,0.3765
2024,3,f399f63ffcfded7e281f56bc7fdf0dbd,34.808028,33.36,0.0416
2024,3,f3bf19caeb04a29739d99d326006b4e8,16.004658,19.76,-0.2346
2024,3,f3c1dedaa0363481103cfa5549f81cb8,6.446832,2.21,0.6572
2024,3,f3cf8a9e4ca8fa7abb2240f835f83dff,11.62,7.81,0.3279
2024,3,f3d5f56aaed5a4643e19bd1ca6c36225,9.11125,2.57,0.7179
2024,3,f3df16aa96f50ffb11b25277077e1a39,6.25,4.75,0.24
2024,3,f3e167110f759d642bf2ea5bfadadd23,10.71286,4.12,0.6154
2024,3,f42da027f70cf4beb9ad9294c4b52c4a,8.29,4.46,0.462
2024,3,f4319ce6bb2446e668b28d3cf6cf8e12,15.72835,7.21,0.5416
2024,3,f455c2578c7209625c6b5da54b231cae,78.058064,30.6,0.608
2024,3,f46422aa4dc27ceb05321d0ea8abb2f0,6.26133,4,0.3612
2024,3,f47f04f78381035a5d16c3b8deb3317b,9.7034,7.2998,0.2477
2024,3,f4818a621cd8d783c88dbf3e00ad21f0,106.20025,58.5314,0.4489
2024,3,f49da2bb643b17d0b82ea65565df73b0,43.890041,27.5,0.3734
2024,3,f49f9388856b5bde86cdadb9042fb5a3,15.93114,3.6,0.774
2024,3,f4a61b3b04c5080e2db9e2ee40830f58,6.34,4.57,0.2792
2024,3,f4c7844448b5f6de60a1bee8741c403b,2.933075,1.72,0.4136
2024,3,f4d68643618ec5dd0375ee924b2cbe04,100.682718,49.9726,0.5037
2024,3,f4dc86f6189b0cd06facba933c742683,14.94095,7.06,0.5275
2024,3,f4fb167648fb4ed09ab1c49e88f19e04,17.901245,14.24,0.2045
2024,3,f588785d0f2e6f3e0e0e82d21a721785,14.96,7.71,0.4846
2024,3,f5894b3a41d8aa992cbc75649cbd4c37,19.12,12.76,0.3326
2024,3,f5e77eada1610baae01f9f34ab831358,4.807506,1.98,0.5881
2024,3,f5f2f0316549821e0780150b5c9500b4,47.46,27.47,0.4212
2024,3,f60b369e1efe5d4b3e2496474f7a5115,6.616775,2.84,0.5708
2024,3,f6673a74cfd9bb7ff13795f870b6ac8d,9.154026,3.74,0.5914
2024,3,f6752815738404e1b68d34b03e057da7,29.34771,11.98,0.5918
