country_code,postal_code,place_name,latitude,longitude
HU,7756,Pócsa,45.9097,18.4708
HU,7756,Kisbudmér,45.9125,18.4475
HU,7757,Liptód,46.0457,18.5163
HU,7757,Babarc,46.0042,18.5518
HU,7759,Lánycsók,46.0054,18.6253
HU,7759,Kisnyárád,46.0357,18.5664
HU,7761,Kozármisleny,46.0297,18.2921
HU,7761,Lothárd,46.0016,18.354
HU,7761,Magyarsarlós,46.042,18.3533
HU,7762,Pécsudvard,46.0111,18.2734
HU,7763,Szemely,46.0072,18.3281
HU,7763,Kisherend,45.9661,18.3297
HU,7763,Egerág,45.9839,18.3047
HU,7763,Szőkéd,45.9661,18.2882
HU,7763,Áta,45.939,18.2985
HU,7766,Újpetre,45.9367,18.3625
HU,7766,Pécsdevecser,45.9593,18.3844
HU,7766,Peterd,45.9729,18.3603
HU,7766,Kiskassa,45.9531,18.3978
HU,7768,Kistótfalu,45.9079,18.308
HU,7768,Vokány,45.9094,18.3361
HU,7771,Palkonya,45.8967,18.3898
HU,7772,Villánykövesd,45.8822,18.4253
HU,7772,Ivánbattyán,45.9072,18.4181
HU,7773,Villány,45.8689,18.4539
HU,7773,Kisjakabfalva,45.8975,18.4336
HU,7774,Márok,45.8742,18.5088
HU,7775,Illocska,45.8006,18.5232
HU,7775,Lapáncsa,45.8192,18.4978
HU,7775,Magyarbóly,45.8456,18.4873
HU,7775,Kislippó,45.8288,18.5343
HU,7781,Lippó,45.8628,18.57
HU,7781,Ivándárda,45.8326,18.5912
HU,7781,Sárok,45.8423,18.6119
HU,7782,Bezedek,45.8647,18.5864
HU,7783,Majs,45.9058,18.5975
HU,7784,Nagynyárád,45.9443,18.5785
HU,7785,Sátorhely,45.9418,18.6329
HU,7800,Nagytótfalu,45.8639,18.3453
HU,7800,Siklós,45.855,18.2975
HU,7800,Kisharsány,45.8586,18.3642
HU,7811,Túrony,45.9026,18.2327
HU,7811,Bosta,45.9504,18.2108
HU,7811,Szilvás,45.9628,18.1996
HU,7811,Csarnóta,45.8951,18.2164
