country_code,postal_code,place_name,latitude,longitude
SK,980 45,Neporadza,48.3622,20.3914
SK,980 45,Kráľ,48.3284,20.3431
SK,980 50,Včelince,48.3862,20.3062
SK,980 50,Rumince,48.3683,20.2871
SK,980 50,Hubovo,48.3998,20.3688
SK,980 50,Lenka,48.3871,20.3484
SK,980 51,Veľké Teriakovce,48.4332,19.9663
SK,980 51,Hrachovo,48.4654,19.9513
SK,980 52,Hrachovo,48.4654,19.9513
SK,980 52,Kociha,48.4795,19.9465
SK,980 52,Vyšný Skálnik,48.4642,19.9642
SK,980 52,Nižný Skálnik,48.4537,19.9707
SK,980 53,Rimavská Baňa,48.5121,19.9413
SK,980 53,Rimavské Zalužany,48.501,19.9353
SK,980 53,Lehota nad Rimavicou,48.5169,19.8989
SK,980 54,Kyjatice,48.5299,20.0125
SK,980 54,Rimavské Brezovo,48.5381,19.9573
SK,980 55,Klenovec,48.5956,19.8907
SK,980 61,Tisovec,48.6774,19.9436
SK,981 01,Hnúšťa,48.5726,19.954
SK,981 01,Hnúšťa 1,48.5726,19.954
SK,982 51,Figa,48.3991,20.253
SK,982 51,Barca,48.3745,20.2303
SK,982 51,Stránska,48.4031,20.2796
SK,982 52,Vyšné Valice,48.4577,20.1882
SK,982 52,Kaloša,48.4326,20.2247
SK,982 52,Valice,48.4577,20.1882
SK,982 52,Gemerské Michalovce,48.4377,20.2119
SK,982 52,Nižné Valice,48.45,20.2
SK,982 62,Hrkáč,48.4309,20.0426
SK,982 62,Strelnice,48.4309,20.0426
SK,982 65,Ratkovská Lehota,48.5624,20.0999
SK,982 67,Poproč,48.5834,20.0336
SK,982 67,Potok,48.5608,20.0502
SK,982 67,Ratkovská Suchá,48.5795,20.0693
SK,982 67,Rovné,48.5813,20.0522
SK,982 67,Krokava,48.6298,20.0265
SK,985 42,Husiná,48.3425,19.882
SK,985 42,Dolné Zahorany,48.3506,19.904
SK,990 01,Malý Krtíš,48.19,19.3505
SK,990 01,Malé Straciny,48.2098,19.4151
